GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M,Unnamed: 130
860Z200US20152,ZCTA5 20152,11104,538,1.0,0.7,0.1,0.2,1.1,0.8,3.3,1.6,1.5,1.2,4.8,1.6,4.6,1.5,16.5,3.1,19.8,2.8,47.2,4.0,191392,7705,222751,13338,31.4,(X),(X),(X),(X),(X),9564,540,1.1,0.8,0.1,0.2,1.0,0.9,3.6,1.9,1.3,1.3,4.3,1.8,3.4,1.2,15.3,3.2,19.3,2.9,50.6,4.1,200893,11959,228582,14009,(X),(X),31.1,(X),(X),(X),8433,541,0.7,0.8,0.0,0.5,0.9,0.9,2.1,1.7,0.7,0.8,4.1,1.8,3.1,1.2,14.6,3.6,18.6,3.1,55.1,4.7,215838,13539,N,N,(X),(X),(X),(X),(X),(X),1540,253,2.2,2.2,0.0,2.6,1.9,2.2,2.1,2.7,4.4,4.5,7.3,4.5,13.8,8.2,23.5,9.3,23.2,10.3,21.6,9.0,144521,19844,175136,34578,(X),(X),(X),(X),31.0,(X),
860Z200US49902,ZCTA5 49902,122,46,9.0,7.5,2.5,3.6,13.1,9.0,11.5,9.3,30.3,20.1,17.2,12.0,11.5,10.4,4.9,5.2,0.0,20.0,0.0,20.0,38879,2941,45594,8040,31.1,(X),(X),(X),(X),(X),42,21,0.0,42.1,0.0,42.1,4.8,6.5,0.0,42.1,28.6,26.7,40.5,27.4,11.9,11.1,14.3,14.9,0.0,42.1,0.0,42.1,62857,16417,67195,11362,(X),(X),33.3,(X),(X),(X),28,17,0.0,51.6,0.0,51.6,0.0,51.6,0.0,51.6,14.3,16.2,46.4,30.5,17.9,18.1,21.4,21.4,0.0,51.6,0.0,51.6,63929,17686,N,N,(X),(X),(X),(X),(X),(X),80,40,13.8,11.3,3.8,5.8,20.0,14.3,17.5,14.5,38.8,27.1,5.0,5.2,1.3,4.1,0.0,28.4,0.0,28.4,0.0,28.4,33571,10596,29509,5816,(X),(X),(X),(X),20.0,(X),
860Z200US56082,ZCTA5 56082,4904,190,5.1,2.2,2.4,1.1,8.5,2.6,7.7,2.8,9.1,2.4,18.8,3.1,8.0,2.0,21.4,3.8,9.3,2.1,9.5,2.7,72332,6969,97270,8615,30.1,(X),(X),(X),(X),(X),3010,176,0.8,0.9,0.4,0.5,5.5,2.8,5.6,3.2,5.0,2.2,16.4,3.9,8.2,2.6,30.2,5.1,14.2,3.4,13.7,4.1,109621,7272,124646,11913,(X),(X),28.9,(X),(X),(X),2422,189,0.0,0.8,0.5,0.6,2.4,2.6,3.2,1.9,3.6,2.2,13.4,4.1,9.6,3.1,33.4,5.9,17.0,4.1,16.9,5.1,120601,8063,N,N,(X),(X),(X),(X),(X),(X),1894,202,12.6,5.7,5.6,2.5,14.4,5.9,12.4,5.6,15.4,4.9,21.8,4.9,8.1,3.4,5.8,3.1,1.2,1.2,2.9,2.7,40794,6086,51142,9167,(X),(X),(X),(X),31.1,(X),
860Z200US73668,ZCTA5 73668,10,10,0.0,82.3,30.0,67.0,30.0,58.4,0.0,82.3,0.0,82.3,0.0,82.3,30.0,70.0,0.0,82.3,10.0,32.5,0.0,82.3,-,**,53880,74755,40.0,(X),(X),(X),(X),(X),4,8,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,75.0,75.0,0.0,100.0,25.0,75.0,0.0,100.0,-,**,112125,126381,(X),(X),100.0,(X),(X),(X),4,8,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,75.0,75.0,0.0,100.0,25.0,75.0,0.0,100.0,-,**,N,N,(X),(X),(X),(X),(X),(X),6,8,0.0,100.0,50.0,50.0,50.0,50.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,-,**,N,N,(X),(X),(X),(X),0.0,(X),
860Z200US65079,ZCTA5 65079,2088,254,7.7,5.1,2.3,1.4,6.2,2.8,8.2,4.0,16.3,7.3,15.4,4.2,15.4,4.6,11.6,3.8,4.8,2.7,12.0,3.3,62037,12730,97764,13662,39.1,(X),(X),(X),(X),(X),1281,151,3.5,2.3,1.4,1.4,2.8,1.8,6.8,5.2,10.8,5.2,18.7,5.3,15.9,5.3,16.6,5.6,6.4,3.3,17.0,4.9,82808,7727,123804,20275,(X),(X),35.8,(X),(X),(X),1171,151,3.8,2.5,1.5,1.5,1.8,1.5,7.4,5.7,8.5,4.8,18.5,5.7,16.9,5.8,18.0,6.2,6.3,3.6,17.1,5.1,83685,5487,N,N,(X),(X),(X),(X),(X),(X),807,212,14.4,11.8,3.7,3.3,11.5,6.6,11.2,6.4,25.2,15.1,11.3,5.6,13.8,7.9,2.7,2.5,3.3,4.8,3.0,2.5,42008,7641,54996,11953,(X),(X),(X),(X),43.7,(X),
860Z200US76066,ZCTA5 76066,1656,418,5.7,4.5,1.6,1.8,9.0,8.9,1.5,1.8,7.8,5.8,15.6,10.3,6.5,6.1,24.0,10.7,20.3,14.3,8.0,6.3,102931,28998,112044,22273,35.9,(X),(X),(X),(X),(X),1390,402,3.5,4.1,0.4,0.6,3.6,5.4,2.7,3.0,7.8,6.4,18.2,12.3,6.3,7.1,24.0,11.4,24.2,16.6,9.4,7.5,109020,32358,122452,23583,(X),(X),33.7,(X),(X),(X),1146,365,0.8,1.0,0.4,0.8,0.0,4.3,0.5,0.6,5.1,4.8,21.6,14.5,5.6,7.7,25.3,13.1,29.3,19.4,11.3,8.7,128606,34617,N,N,(X),(X),(X),(X),(X),(X),266,163,18.0,18.3,7.9,10.6,36.5,37.2,1.1,1.6,1.9,3.6,3.4,4.8,7.1,8.6,23.3,28.8,0.0,17.1,0.8,2.1,-,**,56377,43628,(X),(X),(X),(X),47.4,(X),
860Z200US55052,ZCTA5 55052,768,72,4.0,1.9,0.9,0.8,7.2,3.3,8.2,2.7,9.6,4.6,18.9,5.2,18.2,5.1,17.2,4.1,8.7,3.2,7.0,2.4,78375,7520,99795,11033,34.2,(X),(X),(X),(X),(X),492,52,4.1,2.9,0.2,0.5,2.6,2.2,7.1,3.9,4.5,2.9,17.9,6.0,18.9,6.5,22.0,5.6,12.2,4.9,10.6,3.5,91000,13118,122695,16484,(X),(X),33.9,(X),(X),(X),427,48,4.7,3.3,0.2,0.6,1.2,1.8,6.6,4.1,4.2,3.0,15.5,6.1,20.4,7.3,23.9,6.2,11.7,4.9,11.7,4.1,95750,14095,N,N,(X),(X),(X),(X),(X),(X),276,56,4.0,2.7,2.2,2.1,16.3,8.6,12.3,6.7,18.8,10.8,18.8,9.1,16.3,7.0,9.8,4.6,0.7,1.0,0.7,1.2,44167,11316,55873,5688,(X),(X),(X),(X),34.8,(X),
860Z200US64746,ZCTA5 64746,609,103,1.6,1.5,3.0,2.5,1.1,2.1,9.9,6.7,11.3,6.4,15.8,6.3,16.1,10.9,23.0,8.2,6.6,4.7,11.7,7.0,77270,12969,101896,14465,31.2,(X),(X),(X),(X),(X),379,74,8.7,9.6,0.8,1.1,0.8,1.1,1.3,1.5,12.9,9.1,13.7,6.4,5.3,3.4,28.8,11.4,9.0,6.7,18.7,11.2,118403,22844,121285,24880,(X),(X),32.7,(X),(X),(X),312,65,0.6,0.9,0.6,0.9,0.0,9.9,1.0,1.3,9.9,7.5,13.1,6.8,6.1,4.1,34.9,13.2,10.9,8.0,22.8,12.9,128929,9499,N,N,(X),(X),(X),(X),(X),(X),230,80,3.5,3.9,6.5,6.6,3.0,6.0,10.4,8.0,8.7,5.9,20.9,14.9,32.6,24.1,11.7,9.6,2.6,4.7,0.0,13.2,71500,15355,64233,9012,(X),(X),(X),(X),27.4,(X),
860Z200US56019,ZCTA5 56019,347,47,6.3,4.1,2.6,2.1,11.8,4.7,9.2,4.3,8.6,3.6,18.4,5.6,10.7,5.0,24.8,5.6,5.2,2.6,2.3,2.4,68750,13520,73698,6427,35.4,(X),(X),(X),(X),(X),201,33,2.0,2.6,0.0,9.5,4.0,2.6,5.0,3.4,9.5,5.6,19.9,7.4,11.4,5.6,36.3,9.5,9.0,4.4,3.0,3.3,97083,12007,94293,7128,(X),(X),39.3,(X),(X),(X),166,29,1.2,1.4,0.0,11.3,4.8,3.2,3.0,2.7,6.6,6.0,22.9,8.6,12.7,6.4,38.6,10.3,7.8,4.9,2.4,3.0,98333,12097,N,N,(X),(X),(X),(X),(X),(X),146,28,12.3,9.5,6.2,5.0,22.6,10.1,15.1,8.1,11.0,5.7,17.8,8.9,8.2,6.9,5.5,4.5,0.0,12.8,1.4,2.1,30833,10021,42931,11255,(X),(X),(X),(X),30.1,(X),
860Z200US38603,ZCTA5 38603,1129,190,12.1,7.7,4.1,3.1,14.3,5.8,10.6,5.8,13.5,5.2,17.4,6.9,7.4,4.8,13.0,4.7,2.3,1.6,5.3,4.7,44725,9586,63024,11123,36.4,(X),(X),(X),(X),(X),658,142,1.5,1.7,0.0,6.6,5.0,5.6,14.1,10.4,16.0,8.3,23.3,8.9,10.5,7.5,17.5,7.1,3.5,2.6,8.7,7.8,63939,6134,83494,15033,(X),(X),47.6,(X),(X),(X),419,114,0.0,10.2,0.0,10.2,0.0,10.2,10.3,10.3,16.7,9.8,21.7,9.9,9.8,9.4,22.4,9.1,5.5,4.2,13.6,11.5,82542,29401,N,N,(X),(X),(X),(X),(X),(X),471,136,27.2,15.9,9.8,7.6,27.0,11.9,5.7,3.7,10.0,5.2,10.8,8.5,3.0,3.7,5.3,4.2,0.6,1.4,0.6,1.1,21094,9627,33197,9488,(X),(X),(X),(X),20.8,(X),
860Z200US44839,ZCTA5 44839,5796,328,3.4,1.9,4.0,2.6,5.9,2.4,7.1,2.3,10.2,2.8,17.4,4.0,15.3,3.6,19.0,4.1,7.4,2.6,10.3,3.6,77377,7393,100866,10380,27.8,(X),(X),(X),(X),(X),3707,300,2.7,2.7,0.4,0.5,2.0,1.5,3.0,1.8,6.6,2.8,13.7,4.2,19.7,5.0,26.2,6.1,10.0,3.8,15.7,5.6,105255,15499,129147,15428,(X),(X),30.5,(X),(X),(X),3164,280,0.8,0.9,0.4,0.6,1.9,1.6,2.3,2.2,5.4,2.7,13.8,4.5,17.5,5.3,27.9,6.7,11.8,4.4,18.4,6.3,114286,11292,N,N,(X),(X),(X),(X),(X),(X),2089,317,8.4,4.6,7.7,5.7,12.8,6.5,14.2,5.8,15.8,5.0,24.2,8.0,8.8,4.4,6.1,3.1,1.3,1.3,0.7,1.2,42549,8860,48743,6622,(X),(X),(X),(X),22.9,(X),
860Z200US55312,ZCTA5 55312,540,76,1.1,1.3,1.5,1.0,4.8,2.7,6.7,3.5,9.8,3.7,14.6,4.5,14.6,5.8,28.7,6.3,11.5,3.0,6.7,2.5,97976,14702,101302,8031,31.1,(X),(X),(X),(X),(X),426,57,0.2,0.6,0.7,1.1,2.3,1.8,8.5,5.2,13.4,5.3,14.6,4.7,13.4,5.9,29.6,8.3,10.3,3.1,7.0,3.0,98452,18812,102496,9676,(X),(X),31.5,(X),(X),(X),329,53,0.3,0.8,0.9,1.4,0.9,1.0,4.3,2.4,10.0,4.9,14.0,6.1,14.3,6.3,33.4,8.4,12.8,3.9,9.1,3.7,102188,5371,N,N,(X),(X),(X),(X),(X),(X),114,35,4.4,5.6,4.4,3.0,14.0,11.1,7.0,7.7,7.9,6.8,17.5,10.4,14.0,14.6,21.1,8.5,5.3,4.0,4.4,4.0,61250,27223,77407,16735,(X),(X),(X),(X),24.6,(X),
860Z200US63703,ZCTA5 63703,3734,364,7.3,3.5,10.5,4.6,16.7,4.7,11.3,5.0,18.2,5.5,15.4,4.1,10.4,4.3,3.5,2.5,3.8,2.5,2.8,1.9,36909,5547,53282,6627,45.9,(X),(X),(X),(X),(X),1735,260,3.3,3.7,3.9,3.0,12.3,7.8,6.5,4.9,20.3,8.3,16.5,5.9,17.8,8.0,6.5,5.1,7.9,5.3,5.0,3.9,52788,15683,74908,12749,(X),(X),43.2,(X),(X),(X),1145,248,4.4,4.8,0.7,1.0,6.7,8.0,3.5,3.6,19.8,9.6,15.0,6.6,22.6,10.6,9.0,7.4,12.0,7.9,6.3,5.4,71875,23349,N,N,(X),(X),(X),(X),(X),(X),1999,314,10.7,5.6,17.0,7.9,21.4,6.7,17.0,8.0,15.5,6.7,14.4,6.0,1.9,1.5,0.9,1.5,0.3,0.5,1.0,1.3,25333,4806,32628,5162,(X),(X),(X),(X),47.1,(X),
860Z200US15081,ZCTA5 15081,174,46,9.2,11.6,4.6,4.6,2.9,3.5,6.9,4.5,14.4,10.3,26.4,13.1,17.2,11.6,16.7,10.5,0.6,2.0,1.1,2.8,62500,11389,66463,12104,40.8,(X),(X),(X),(X),(X),100,32,6.0,11.6,0.0,25.5,3.0,4.8,4.0,5.3,4.0,5.7,26.0,15.5,30.0,19.5,24.0,15.5,1.0,3.6,2.0,5.0,85000,22684,83208,16008,(X),(X),47.0,(X),(X),(X),80,30,0.0,30.3,0.0,30.3,0.0,30.3,5.0,6.9,5.0,7.2,28.8,18.4,37.5,22.9,20.0,17.1,1.3,4.6,2.5,6.4,85625,16420,N,N,(X),(X),(X),(X),(X),(X),74,35,13.5,20.3,10.8,11.1,2.7,6.0,10.8,11.1,28.4,20.0,27.0,22.5,0.0,32.0,6.8,8.3,0.0,32.0,0.0,32.0,41563,11225,43835,14350,(X),(X),(X),(X),32.4,(X),
860Z200US31082,ZCTA5 31082,4059,339,9.0,3.9,3.5,2.5,10.2,3.4,14.2,4.3,11.7,4.1,15.5,4.4,12.9,3.9,14.9,4.1,5.7,2.6,2.4,1.7,51932,11295,67804,6500,50.8,(X),(X),(X),(X),(X),2760,315,3.9,3.1,2.2,1.7,5.8,3.3,10.0,4.7,16.5,5.5,17.3,5.0,15.3,5.4,18.9,5.7,8.3,3.7,1.8,1.3,64365,11449,76676,6375,(X),(X),51.0,(X),(X),(X),1628,230,1.7,2.2,0.4,0.7,4.9,4.3,4.4,3.7,13.3,6.2,13.8,5.5,20.0,7.1,28.6,8.5,10.0,5.4,3.1,2.1,87257,3302,N,N,(X),(X),(X),(X),(X),(X),1299,282,19.6,10.1,6.4,5.0,20.5,7.6,23.1,8.5,6.9,5.6,12.8,6.4,5.0,3.6,1.7,1.4,0.4,0.7,3.6,4.4,28051,4406,44769,14521,(X),(X),(X),(X),49.1,(X),
860Z200US71222,ZCTA5 71222,1131,196,10.3,4.8,9.8,6.6,20.4,7.3,12.7,5.1,13.5,5.2,14.9,5.3,8.5,4.0,7.9,5.2,0.4,0.5,1.6,1.4,33399,7915,47962,8039,33.5,(X),(X),(X),(X),(X),636,128,9.4,6.4,4.7,5.7,15.3,7.9,14.5,6.5,10.4,6.2,18.4,8.4,11.2,6.0,14.0,8.9,0.8,1.0,1.4,1.5,47750,15035,59730,11298,(X),(X),31.4,(X),(X),(X),395,101,11.1,8.5,0.0,10.8,6.8,6.4,5.8,7.3,13.4,8.9,20.0,10.7,18.0,9.7,22.5,12.9,0.8,1.2,1.5,2.1,62014,15224,N,N,(X),(X),(X),(X),(X),(X),495,140,13.3,9.0,16.4,12.3,25.1,14.6,10.5,7.0,17.6,9.6,10.3,7.2,5.1,6.0,0.0,8.7,0.0,8.7,1.8,2.6,22019,7526,32398,8773,(X),(X),(X),(X),36.2,(X),
860Z200US06336,ZCTA5 06336,9,8,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,66.7,39.2,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,33.3,39.2,-,**,112711,83776,0.0,(X),(X),(X),(X),(X),9,8,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,66.7,39.2,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,33.3,39.2,-,**,112711,83776,(X),(X),0.0,(X),(X),(X),5,8,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,40.0,60.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,60.0,60.0,-,**,N,N,(X),(X),(X),(X),(X),(X),0,14,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X),
860Z200US48218,ZCTA5 48218,3078,320,16.5,5.0,13.4,7.1,13.5,5.1,7.8,2.8,13.2,5.3,21.0,4.9,5.0,2.6,3.4,2.4,4.4,1.9,1.8,1.7,32683,12242,48066,9972,47.8,(X),(X),(X),(X),(X),1386,166,12.0,6.8,4.0,3.9,10.8,7.2,13.3,5.3,8.2,6.3,30.7,8.8,5.8,4.1,3.9,2.8,7.1,3.7,4.0,3.7,51486,20068,65738,21446,(X),(X),49.6,(X),(X),(X),653,173,2.6,5.0,1.7,5.6,10.1,8.6,6.7,6.4,10.6,11.1,44.9,17.7,6.3,7.1,4.1,3.9,9.5,6.4,3.5,4.4,63813,8866,N,N,(X),(X),(X),(X),(X),(X),1692,339,21.7,7.4,21.2,11.4,15.8,7.5,4.1,2.9,15.8,8.8,13.3,5.8,3.2,2.7,3.4,3.8,1.4,1.2,0.0,1.6,20843,5424,31865,5712,(X),(X),(X),(X),45.0,(X),
860Z200US14221,ZCTA5 14221,24193,871,3.7,1.6,1.9,0.7,5.1,1.1,5.4,1.4,9.5,1.4,12.0,1.8,11.4,1.7,20.6,2.0,13.3,2.0,17.0,1.9,101275,4113,127872,7234,31.4,(X),(X),(X),(X),(X),14590,537,1.3,0.6,0.7,0.4,3.0,1.2,2.3,0.8,5.5,1.3,6.5,1.4,12.2,2.2,24.5,2.8,18.7,3.0,25.3,2.9,135398,6200,162569,9161,(X),(X),29.6,(X),(X),(X),12052,560,0.8,0.4,0.3,0.3,2.4,1.1,1.9,0.8,3.7,0.9,6.1,1.5,11.5,2.4,25.3,3.3,20.2,3.1,27.9,3.0,146474,11192,N,N,(X),(X),(X),(X),(X),(X),9603,811,7.5,3.7,3.8,1.6,8.4,2.1,10.3,3.2,15.8,3.2,21.0,3.6,10.1,2.4,14.8,2.9,4.4,1.6,4.0,1.3,53968,6032,72589,5918,(X),(X),(X),(X),34.0,(X),
860Z200US81069,ZCTA5 81069,900,220,0.0,4.3,7.3,5.9,4.7,5.0,4.3,4.4,10.3,5.2,9.6,6.7,24.7,13.2,30.3,12.8,0.7,1.2,8.1,6.8,95098,9179,97701,18273,58.4,(X),(X),(X),(X),(X),553,173,0.0,7.0,3.8,5.6,2.5,5.3,0.9,1.7,9.8,7.4,6.5,4.7,17.4,12.7,44.8,16.3,1.1,1.9,13.2,10.3,116616,16945,120347,22954,(X),(X),49.9,(X),(X),(X),433,135,0.0,8.8,0.0,8.8,0.0,8.8,0.0,8.8,10.6,8.6,6.9,5.9,19.6,15.2,44.6,16.9,1.4,2.4,16.9,12.8,116921,14663,N,N,(X),(X),(X),(X),(X),(X),347,162,0.0,10.9,17.3,15.7,7.8,8.2,9.8,11.0,11.2,10.4,14.4,15.4,36.3,25.9,3.2,4.3,0.0,10.9,0.0,10.9,50767,27383,55510,15783,(X),(X),(X),(X),68.0,(X),
860Z200US15660,ZCTA5 15660,61,33,0.0,36.3,0.0,36.3,14.8,24.4,32.8,36.0,21.3,32.3,0.0,36.3,14.8,21.7,16.4,30.9,0.0,36.3,0.0,36.3,37788,32387,51434,23383,54.1,(X),(X),(X),(X),(X),52,34,0.0,39.5,0.0,39.5,0.0,39.5,38.5,40.0,25.0,35.5,0.0,39.5,17.3,25.9,19.2,39.6,0.0,39.5,0.0,39.5,-,**,57717,30643,(X),(X),63.5,(X),(X),(X),19,15,0.0,65.4,0.0,65.4,0.0,65.4,0.0,65.4,0.0,65.4,0.0,65.4,47.4,52.6,52.6,52.6,0.0,65.4,0.0,65.4,-,**,N,N,(X),(X),(X),(X),(X),(X),9,13,0.0,95.0,0.0,95.0,100.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,-,**,N,N,(X),(X),(X),(X),0.0,(X),
860Z200US16938,ZCTA5 16938,352,90,0.0,8.2,2.3,1.6,5.4,3.0,9.1,6.0,13.6,6.2,22.2,8.2,13.1,6.2,13.1,5.7,19.9,18.2,1.4,1.5,73929,13934,88779,18202,53.4,(X),(X),(X),(X),(X),216,45,0.0,12.9,0.0,12.9,0.5,0.8,10.2,6.1,10.6,6.1,28.2,9.7,21.3,7.9,20.4,7.8,6.5,5.2,2.3,2.3,75278,7032,87367,8818,(X),(X),42.1,(X),(X),(X),205,43,0.0,13.6,0.0,13.6,0.5,0.8,9.3,6.4,11.2,6.3,29.8,10.1,21.5,8.5,18.5,7.5,6.8,5.4,2.4,2.4,74821,5723,N,N,(X),(X),(X),(X),(X),(X),136,82,0.0,19.7,5.9,5.6,13.2,10.9,7.4,9.0,18.4,15.3,12.5,10.5,0.0,19.7,1.5,2.4,41.2,38.2,0.0,19.7,-,**,91022,49099,(X),(X),(X),(X),71.3,(X),
860Z200US58481,ZCTA5 58481,97,42,10.3,14.1,0.0,22.5,0.0,22.5,0.0,22.5,0.0,22.5,40.2,24.9,12.4,10.8,30.9,27.2,0.0,22.5,6.2,9.2,74886,32814,88612,23452,46.4,(X),(X),(X),(X),(X),49,36,0.0,37.1,0.0,37.1,0.0,37.1,0.0,37.1,0.0,37.1,12.2,18.9,14.3,21.8,61.2,37.7,0.0,37.1,12.2,18.2,107396,62033,122208,24918,(X),(X),51.0,(X),(X),(X),49,36,0.0,37.1,0.0,37.1,0.0,37.1,0.0,37.1,0.0,37.1,12.2,18.9,14.3,21.8,61.2,37.7,0.0,37.1,12.2,18.2,107396,62033,N,N,(X),(X),(X),(X),(X),(X),48,26,20.8,29.2,0.0,37.5,0.0,37.5,0.0,37.5,0.0,37.5,68.8,31.7,10.4,14.9,0.0,37.5,0.0,37.5,0.0,37.5,60833,27781,54315,17915,(X),(X),(X),(X),41.7,(X),
860Z200US04780,ZCTA5 04780,355,66,2.5,2.8,8.7,5.4,17.7,15.9,11.8,6.0,7.6,3.6,21.7,9.1,18.9,8.4,7.0,4.7,3.1,2.1,0.8,1.1,53750,24182,57106,9169,21.4,(X),(X),(X),(X),(X),224,46,0.9,2.3,6.7,7.0,2.2,1.7,17.4,8.8,10.7,5.8,22.8,9.3,26.3,10.2,6.7,5.4,4.9,3.4,1.3,1.7,66000,11091,68609,8862,(X),(X),24.6,(X),(X),(X),179,41,0.0,14.2,4.5,6.9,2.8,2.1,12.3,8.4,13.4,7.3,22.9,10.8,27.9,12.2,8.4,6.9,6.1,4.3,1.7,2.1,71250,10400,N,N,(X),(X),(X),(X),(X),(X),131,61,5.3,7.0,12.2,13.4,44.3,32.3,2.3,3.1,2.3,3.1,23.7,21.5,6.1,5.8,3.8,6.5,0.0,18.8,0.0,18.8,-,**,35095,13200,(X),(X),(X),(X),16.0,(X),
860Z200US05841,ZCTA5 05841,160,42,1.9,2.8,0.0,14.4,23.8,12.5,6.9,6.3,0.0,14.4,20.0,9.9,5.6,7.2,16.3,8.5,16.3,8.0,9.4,7.1,71000,20841,117505,34374,31.3,(X),(X),(X),(X),(X),91,28,1.1,2.2,0.0,23.7,4.4,5.0,5.5,5.6,0.0,23.7,16.5,13.2,8.8,10.0,19.8,12.1,28.6,12.8,15.4,11.8,148281,35319,167233,47527,(X),(X),24.2,(X),(X),(X),86,27,1.2,2.4,0.0,24.8,2.3,4.1,5.8,6.0,0.0,24.8,17.4,14.0,9.3,11.0,19.8,12.8,27.9,13.2,16.3,12.7,148438,33413,N,N,(X),(X),(X),(X),(X),(X),69,31,2.9,5.6,0.0,29.5,49.3,21.5,8.7,12.3,0.0,29.5,24.6,15.6,1.4,7.3,11.6,10.0,0.0,29.5,1.4,5.5,-,**,51922,36860,(X),(X),(X),(X),40.6,(X),
860Z200US72031,ZCTA5 72031,2822,218,5.4,3.1,8.9,3.7,12.1,3.7,15.1,3.8,13.1,3.8,16.3,4.0,14.1,5.1,10.2,3.5,3.3,2.3,1.5,1.5,43967,7141,58833,5906,34.5,(X),(X),(X),(X),(X),1940,228,5.1,4.1,3.9,3.0,11.0,4.6,11.5,5.6,12.5,4.3,21.2,5.9,18.0,6.7,9.8,4.6,4.8,3.3,2.2,2.1,59844,10163,67157,7436,(X),(X),32.0,(X),(X),(X),1373,185,1.4,2.1,4.3,3.9,9.8,5.0,9.3,5.0,12.2,5.2,23.8,7.2,21.2,8.4,8.1,3.9,6.8,4.7,3.1,2.9,64493,8400,N,N,(X),(X),(X),(X),(X),(X),882,198,6.0,3.8,19.8,9.2,18.6,7.7,25.2,9.2,15.0,7.3,6.3,3.8,5.7,5.4,3.4,3.2,0.0,4.2,0.0,4.2,26225,2954,32529,4809,(X),(X),(X),(X),39.2,(X),
